NR,AR,TIMI,DAGS,ST,STOD,LENGD,TYNGD,KYN,KTR,ALD,ALDUR,FYLL,HOR,CHIP,CHIL,DAPH,LYM,EU,PIS,TRI,ANN,LOGLENGD,LOGTYNGD,PHOR,PCHIP,PCHIL,PDAPH,PLYM,PEU,PPIS,PTRI,PANN,SCHITSO,NET_MÖSK,NOSTOC,OGR,PNOSTOC,POGR,PHOT
67,1990,6,250690,8,12,14.7,34,2,1,2,2,2,0,10,0,0,0,0,0,0,0,1.16732,1.53148,00,20,00,00,00,00,00,00,00,0,0,0,0,00,00,00
68,1990,6,250690,8,12,14.5,34,1,1,2,2,2,0,10,0,0,0,0,0,0,0,1.16137,1.53148,00,20,00,00,00,00,00,00,00,0,0,0,0,00,00,00
69,1990,6,250690,8,12,14.5,34,2,1,2,2,3,0,0,10,90,0,0,0,0,0,1.16137,1.53148,00,00,30,270,00,00,00,00,00,0,0,0,0,00,00,00
70,1990,6,250690,8,12,14.1,34,2,1,1,1,2,0,0,10,90,0,0,0,0,0,1.14922,1.53148,00,00,20,180,00,00,00,00,00,0,0,0,0,00,00,00
71,1990,6,250690,8,12,12.7,30,1,1,1,1,5,0,9,0,1,0,0,0,0,0,1.10380,1.47712,00,45,00,05,00,00,00,00,00,0,0,0,0,00,00,00
72,1990,6,250690,8,12,15.2,34,2,1,2,2,3,0,6,0,4,0,0,0,0,0,1.18184,1.53148,00,18,00,12,00,00,00,00,00,0,0,0,0,00,00,00
73,1990,6,250690,8,12,24.4,170,2,1,3,3,2,0,0,0,10,0,0,0,0,0,1.38739,2.23045,00,00,00,20,00,00,00,00,00,0,0,0,0,00,00,00
74,1990,6,250690,8,12,21.5,118,1,1,3,3,1,0,2,0,8,0,0,0,0,0,1.33244,2.07188,00,02,00,08,00,00,00,00,00,0,0,0,0,00,00,00
75,1990,6,250690,8,12,27.0,275,1,2,4,4,3,0,0,0,10,0,0,0,0,0,1.43136,2.43933,00,00,00,30,00,00,00,00,00,0,0,0,0,00,00,00
76,1990,6,250690,8,12,22.5,118,2,1,3,3,5,0,4,0,6,0,0,0,0,0,1.35218,2.07188,00,20,00,30,00,00,00,00,00,0,0,0,0,00,00,00
77,1990,6,250690,8,12,20.9,110,1,1,3,3,2,0,20,20,60,0,0,0,0,0,1.32015,2.04139,00,40,40,120,00,00,00,00,00,0,0,0,0,00,00,00
78,1990,6,250690,8,12,19.5,88,1,1,3,3,2,0,20,10,70,0,0,0,0,0,1.29003,1.94448,00,40,20,140,00,00,00,00,00,0,0,0,0,00,00,00
79,1990,6,250690,8,12,16.3,42,1,1,2,2,1,0,10,0,0,0,0,0,0,0,1.21219,1.62325,00,10,00,00,00,00,00,00,00,0,0,0,0,00,00,00
80,1990,6,250690,8,12,14.4,38,1,1,1,1,1,0,10,0,0,0,0,0,0,0,1.15836,1.57978,00,10,00,00,00,00,00,00,00,0,0,0,0,00,00,00
81,1990,6,250690,8,12,14.5,36,2,1,2,2,3,0,4,0,6,0,0,0,0,0,1.16137,1.55630,00,12,00,18,00,00,00,00,00,0,0,0,0,00,00,00
82,1990,6,250690,8,12,14.8,36,1,1,2,2,5,0,0,0,10,0,0,0,0,0,1.17026,1.55630,00,00,00,50,00,00,00,00,00,0,0,0,0,00,00,00
83,1990,6,250690,8,12,15.1,36,1,1,2,2,3,0,2,0,8,0,0,0,0,0,1.17898,1.55630,00,06,00,24,00,00,00,00,00,0,0,0,0,00,00,00
1,1990,9,170990,4,4,18.0,60,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.25527,1.77815,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
2,1990,9,170990,4,4,17.4,56,2,1,2,2,3,0,100,0,0,0,0,0,0,0,1.24055,1.74819,00,300,00,00,00,00,00,00,00,0,0,0,0,00,00,00
3,1990,9,170990,4,4,17.2,54,1,1,1,1,3,0,0,0,95,0,5,0,0,0,1.23553,1.73239,00,00,00,285,00,15,00,00,00,0,0,0,0,00,00,00
4,1990,9,170990,4,4,18.7,70,1,1,2,2,4,0,0,0,100,0,0,0,0,0,1.27184,1.84510,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
5,1990,9,170990,4,4,37.8,690,2,5,4,4,3,100,0,0,0,0,0,0,0,0,1.57749,2.83885,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
8,1990,9,170990,4,4,41.1,"1,030",2,5,4,4,0,0,0,0,0,0,0,0,0,0,1.61384,3.01284,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
11,1990,9,170990,10,10,45.0,"1,210",2,12,4,4,1,0,0,10,10,0,80,0,0,0,1.65321,3.08279,00,00,10,10,00,80,00,00,00,0,0,0,0,00,00,00
12,1990,9,170990,10,10,57.5,"2,200",2,12,6,6,4,100,0,0,0,0,0,0,0,0,1.75967,3.34242,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
13,1990,9,180990,2,2,22.5,130,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.35218,2.11394,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
14,1990,9,180990,2,2,20.9,102,1,1,2,2,4,0,0,0,100,0,0,0,0,0,1.32015,2.00860,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
15,1990,9,180990,2,2,19.2,86,1,1,2,2,5,0,0,20,80,0,0,0,0,0,1.28330,1.93450,00,00,100,400,00,00,00,00,00,0,0,0,0,00,00,00
16,1990,9,180990,2,2,24.1,170,1,1,2,2,3,0,0,90,0,0,10,0,0,0,1.38202,2.23045,00,00,270,00,00,30,00,00,00,0,0,0,0,00,00,00
17,1990,9,180990,2,2,15.1,34,1,1,2,2,4,0,0,100,0,0,0,0,0,0,1.17898,1.53148,00,00,400,00,00,00,00,00,00,0,0,0,0,00,00,00
18,1990,9,180990,2,2,30.0,355,2,2,3,3,3,0,0,0,90,0,10,0,0,0,1.47712,2.55023,00,00,00,270,00,30,00,00,00,0,0,0,0,00,00,00
19,1990,9,180990,2,2,22.2,116,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.34635,2.06446,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
20,1990,9,180990,2,2,19.9,78,1,1,2,2,5,0,0,20,80,0,0,0,0,0,1.29885,1.89209,00,00,100,400,00,00,00,00,00,0,0,0,0,00,00,00
21,1990,9,180990,2,2,33.5,490,2,2,3,3,4,5,0,0,95,0,0,0,0,0,1.52504,2.69020,20,00,00,380,00,00,00,00,00,0,0,0,0,00,00,00
23,1990,9,180990,2,2,20.3,88,1,1,2,2,3,0,0,20,60,0,20,0,0,0,1.30750,1.94448,00,00,60,180,00,60,00,00,00,0,0,0,0,00,00,00
25,1990,9,180990,2,2,37.0,650,1,4,3,3,3,0,0,0,100,0,0,0,0,0,1.56820,2.81291,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
26,1990,9,180990,2,2,34.0,550,2,3,0,0,4,5,0,0,95,0,0,0,0,0,1.53148,2.74036,20,00,00,380,00,00,00,00,00,0,0,0,0,00,00,00
27,1990,9,180990,2,2,30.7,420,2,2,3,3,3,0,0,0,100,0,0,0,0,0,1.48714,2.62325,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
28,1990,9,180990,2,2,42.0,"1,045",1,4,4,4,4,5,0,0,95,0,0,0,0,0,1.62325,3.01912,20,00,00,380,00,00,00,00,00,0,0,0,0,00,00,00
29,1990,9,180990,2,2,46.0,"1,420",1,11,4,4,5,5,0,0,0,0,5,0,0,80,1.66276,3.15229,25,00,00,00,00,25,00,00,400,0,0,0,0,00,00,00
30,1990,9,180990,2,2,44.1,"1,215",1,10,4,4,4,40,0,0,0,0,0,0,0,60,1.64444,3.08458,160,00,00,00,00,00,00,00,240,0,0,0,0,00,00,00
32,1990,9,180990,3,3,21.2,94,1,1,2,2,3,0,0,90,0,0,10,0,0,0,1.32634,1.97313,00,00,270,00,00,30,00,00,00,0,0,0,0,00,00,00
33,1990,9,180990,3,3,16.0,38,1,1,1,1,3,0,0,95,5,0,0,0,0,0,1.20412,1.57978,00,00,285,15,00,00,00,00,00,0,0,0,0,00,00,00
34,1990,9,180990,3,3,18.2,58,2,1,2,2,2,0,0,70,30,0,0,0,0,0,1.26007,1.76343,00,00,140,60,00,00,00,00,00,0,0,0,0,00,00,00
35,1990,9,180990,3,3,16.4,48,2,1,1,1,5,0,0,100,0,0,0,0,0,0,1.21484,1.68124,00,00,500,00,00,00,00,00,00,0,0,0,0,00,00,00
36,1990,9,180990,3,3,17.4,60,1,1,1,1,4,0,0,0,100,0,0,0,0,0,1.24055,1.77815,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
37,1990,9,180990,3,3,16.4,50,2,1,1,1,4,0,0,90,0,0,10,0,0,0,1.21484,1.69897,00,00,360,00,00,40,00,00,00,0,0,0,0,00,00,00
38,1990,9,180990,3,3,16.2,44,2,1,1,1,3,0,0,100,0,0,0,0,0,0,1.20952,1.64345,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
39,1990,9,180990,3,3,17.3,52,2,1,1,1,3,0,0,100,0,0,0,0,0,0,1.23805,1.71600,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
40,1990,9,180990,3,3,17.3,54,2,1,1,1,3,0,0,70,0,0,3,0,0,0,1.23805,1.73239,00,00,210,00,00,09,00,00,00,0,0,0,0,00,00,00
42,1990,9,180990,3,3,37.8,640,1,3,4,4,3,0,0,0,100,0,0,0,0,0,1.57749,2.80618,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
52,1990,9,180990,1,1,18.0,66,1,1,1,1,5,0,0,10,90,0,0,0,0,0,1.25527,1.81954,00,00,50,450,00,00,00,00,00,0,0,0,0,00,00,00
53,1990,9,180990,1,1,18.5,64,1,1,1,1,3,0,0,60,30,0,1,0,0,0,1.26717,1.80618,00,00,180,90,00,03,00,00,00,0,0,0,0,00,00,00
54,1990,9,180990,1,1,18.6,60,1,1,2,2,4,0,0,80,10,0,0,0,0,0,1.26951,1.77815,00,00,320,40,00,00,00,00,00,0,0,0,0,00,00,00
55,1990,9,180990,1,1,17.1,54,2,1,0,0,4,0,0,0,100,0,0,0,0,0,1.23300,1.73239,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
56,1990,9,180990,1,1,41.1,865,1,3,3,3,4,0,0,0,0,0,0,0,0,100,1.61384,2.93702,00,00,00,00,00,00,00,00,400,0,0,0,0,00,00,00
82,1990,9,200990,5,5,17.0,54,2,1,2,2,4,0,0,0,100,0,0,0,0,0,1.23045,1.73239,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
83,1990,9,200990,5,5,19.5,64,1,1,2,2,3,0,0,30,70,0,0,0,0,0,1.29003,1.80618,00,00,90,210,00,00,00,00,00,0,0,0,0,00,00,00
84,1990,9,200990,5,5,22.0,124,1,1,2,2,5,0,0,0,100,0,0,0,0,0,1.34242,2.09342,00,00,00,500,00,00,00,00,00,0,0,0,0,00,00,00
85,1990,9,200990,5,5,17.3,56,1,1,2,2,4,0,0,0,100,0,0,0,0,0,1.23805,1.74819,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
86,1990,9,200990,5,5,21.3,100,2,1,2,2,4,0,0,0,100,0,0,0,0,0,1.32838,2.00000,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
87,1990,9,200990,5,5,24.3,150,1,1,3,3,2,0,0,0,100,0,0,0,0,0,1.38561,2.17609,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
88,1990,9,200990,5,5,23.5,150,1,1,2,2,4,0,0,100,0,0,0,0,0,0,1.37107,2.17609,00,00,400,00,00,00,00,00,00,0,0,0,0,00,00,00
89,1990,9,200990,5,5,26.3,215,1,2,2,2,4,0,0,0,100,0,0,0,0,0,1.41996,2.33244,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
90,1990,9,200990,5,5,39.8,865,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1.59988,2.93702,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
91,1990,9,200990,5,5,40.5,810,1,2,4,4,4,0,0,0,100,0,0,0,0,0,1.60746,2.90849,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
92,1990,9,200990,5,5,33.5,510,2,2,3,3,5,0,0,0,100,0,0,0,0,0,1.52504,2.70757,00,00,00,500,00,00,00,00,00,0,0,0,0,00,00,00
93,1990,9,200990,5,5,42.5,"1,050",2,12,2,2,0,0,0,0,0,0,0,0,0,0,1.62839,3.02119,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
94,1990,9,200990,5,5,41.1,950,1,3,4,4,3,0,0,0,100,0,0,0,0,0,1.61384,2.97772,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
64,1990,9,200990,7,11,21.2,96,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.32634,1.98227,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
65,1990,9,200990,7,11,20.7,98,2,1,2,2,3,0,0,100,0,0,0,0,0,0,1.31597,1.99123,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
66,1990,9,200990,7,11,20.7,94,2,1,2,2,2,0,0,0,0,0,100,0,0,0,1.31597,1.97313,00,00,00,00,00,200,00,00,00,0,0,0,0,00,00,00
67,1990,9,200990,7,11,24.0,155,1,1,2,2,2,0,0,100,0,0,0,0,0,0,1.38021,2.19033,00,00,200,00,00,00,00,00,00,0,0,0,0,00,00,00
68,1990,9,200990,7,11,22.4,130,2,1,2,2,3,0,0,0,100,0,0,0,0,0,1.35025,2.11394,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
69,1990,9,200990,7,11,23.7,145,1,1,3,3,2,0,0,0,100,0,0,0,0,0,1.37475,2.16137,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
70,1990,9,200990,7,11,21.5,120,2,1,2,2,5,0,0,0,100,0,0,0,0,0,1.33244,2.07918,00,00,00,500,00,00,00,00,00,0,0,0,0,00,00,00
71,1990,9,200990,7,11,23.7,140,2,1,2,2,4,0,0,0,100,0,0,0,0,0,1.37475,2.14613,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
72,1990,9,200990,7,11,22.7,122,1,1,3,3,2,0,0,0,100,0,0,0,0,0,1.35603,2.08636,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
75,1990,9,200990,8,12,19.8,80,1,1,2,2,3,0,0,100,0,0,0,0,0,0,1.29667,1.90309,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
76,1990,9,200990,8,12,22.5,124,1,1,2,2,1,0,0,0,100,0,0,0,0,0,1.35218,2.09342,00,00,00,100,00,00,00,00,00,0,0,0,0,00,00,00
77,1990,9,200990,8,12,32.0,435,1,1,3,3,3,100,0,0,0,0,0,0,0,0,1.50515,2.63849,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
78,1990,9,200990,8,12,32.9,460,2,2,4,4,3,0,0,0,100,0,0,0,0,0,1.51720,2.66276,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
79,1990,9,200990,8,12,35.8,640,1,2,4,4,5,100,0,0,0,0,0,0,0,0,1.55388,2.80618,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
80,1990,9,200990,8,12,34.0,480,2,2,3,3,2,100,0,0,0,0,0,0,0,0,1.53148,2.68124,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
81,1990,9,200990,8,12,20.8,118,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1.31806,2.07188,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
26,1991,6,240691,5,5,21.4,94,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.33041,1.97313,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
27,1991,6,240691,5,5,22.5,112,2,2,2,2,1,0,10,0,0,0,90,0,0,0,1.35218,2.04922,00,10,00,00,00,90,00,00,00,0,0,0,0,00,00,00
28,1991,6,240691,6,6,17.4,54,1,1,1,1,2,0,10,0,0,0,90,0,0,0,1.24055,1.73239,00,20,00,00,00,180,00,00,00,0,0,0,0,00,00,00
29,1991,6,240691,6,6,17.7,66,1,1,2,2,4,0,30,0,0,0,70,0,0,0,1.24797,1.81954,00,120,00,00,00,280,00,00,00,0,0,0,0,00,00,00
30,1991,6,240691,6,6,16.3,48,2,2,2,2,2,0,90,0,0,0,10,0,0,0,1.21219,1.68124,00,180,00,00,00,20,00,00,00,0,0,0,0,00,00,00
31,1991,6,240691,4,4,14.9,36,1,1,1,1,1,0,0,0,0,0,0,0,0,100,1.17319,1.55630,00,00,00,00,00,00,00,00,100,0,0,0,0,00,00,00
32,1991,6,240691,4,4,17.2,54,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.23553,1.73239,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
33,1991,6,240691,4,4,18.4,54,1,1,2,2,4,0,80,0,0,0,10,0,0,0,1.26482,1.73239,00,320,00,00,00,40,00,00,00,0,0,0,0,00,00,00
34,1991,6,240691,4,4,16.0,48,2,1,2,2,1,0,70,0,0,0,30,0,0,0,1.20412,1.68124,00,70,00,00,00,30,00,00,00,0,0,0,0,00,00,00
35,1991,6,240691,4,4,24.4,165,1,2,2,2,3,0,60,0,0,0,40,0,0,0,1.38739,2.21748,00,180,00,00,00,120,00,00,00,0,0,0,0,00,00,00
36,1991,6,240691,4,4,16.4,48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.21484,1.68124,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
37,1991,6,240691,4,4,34.0,530,1,3,3,3,3,0,0,10,0,0,70,0,0,0,1.53148,2.72428,00,00,30,00,00,210,00,00,00,0,0,0,0,00,00,00
38,1991,6,240691,0,0,17.0,62,2,2,2,2,1,0,100,0,0,0,0,0,0,0,1.23045,1.79239,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
39,1991,6,240691,0,0,17.6,54,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.24551,1.73239,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
40,1991,6,240691,0,0,17.0,52,2,1,2,2,1,0,0,0,0,0,100,0,0,0,1.23045,1.71600,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
41,1991,6,240691,0,0,22.3,112,1,2,3,3,2,0,10,0,0,0,90,0,0,0,1.34830,2.04922,00,20,00,00,00,180,00,00,00,0,0,0,0,00,00,00
42,1991,6,240691,0,0,29.0,310,2,2,3,3,2,0,0,10,0,0,90,0,0,0,1.46240,2.49136,00,00,20,00,00,180,00,00,00,0,0,0,0,00,00,00
43,1991,6,240691,0,0,29.6,305,2,3,3,3,1,0,0,30,0,0,70,0,0,0,1.47129,2.48430,00,00,30,00,00,70,00,00,00,0,0,0,0,00,00,00
44,1991,6,240691,0,0,30.2,380,1,2,3,3,1,0,100,0,0,0,0,0,0,0,1.48001,2.57978,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
45,1991,6,240691,0,0,27.5,295,1,3,2,2,1,0,0,0,0,0,100,0,0,0,1.43933,2.46982,00,00,00,00,00,100,00,00,00,0,0,0,0,00,00,00
46,1991,6,240691,0,0,32.6,430,1,2,3,3,1,0,0,20,0,0,80,0,0,0,1.51322,2.63347,00,00,20,00,00,80,00,00,00,0,0,0,0,00,00,00
47,1991,6,250691,1,1,18.1,44,1,1,2,2,3,0,100,0,0,0,0,0,0,0,1.25768,1.64345,00,300,00,00,00,00,00,00,00,0,0,0,0,00,00,00
48,1991,6,250691,2,2,17.5,52,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.24304,1.71600,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
49,1991,6,250691,2,2,15.8,42,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1.19866,1.62325,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
50,1991,6,250691,2,2,20.2,80,2,1,2,2,3,0,0,10,0,0,90,0,0,0,1.30535,1.90309,00,00,30,00,00,270,00,00,00,0,0,0,0,00,00,00
51,1991,6,250691,2,2,16.6,46,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.22011,1.66276,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
53,1991,6,250691,2,2,26.7,190,2,1,4,4,4,0,0,0,0,0,0,0,0,100,1.42651,2.27875,00,00,00,00,00,00,00,00,400,0,0,0,0,00,00,00
56,1991,6,260691,6,6,22.0,102,1,1,2,2,1,0,0,0,0,0,0,0,100,0,1.34242,2.00860,00,00,00,00,00,00,00,100,00,0,0,0,0,00,00,00
57,1991,6,260691,6,6,24.1,195,2,2,2,2,1,0,0,100,0,0,0,0,0,0,1.38202,2.29003,00,00,100,00,00,00,00,00,00,0,0,0,0,00,00,00
58,1991,6,260691,4,4,18.2,72,1,1,1,1,1,0,0,100,0,0,0,0,0,0,1.26007,1.85733,00,00,100,00,00,00,00,00,00,0,0,0,0,00,00,00
59,1991,6,260691,4,4,46.5,"1,165",2,10,4,4,3,0,0,100,0,0,0,0,0,0,1.66745,3.06633,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
61,1991,6,270691,8,12,16.6,48,2,1,2,2,1,0,100,0,0,0,0,0,0,0,1.22011,1.68124,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
62,1991,6,270691,8,12,18.7,68,1,1,2,2,1,0,20,0,80,0,0,0,0,0,1.27184,1.83251,00,20,00,80,00,00,00,00,00,0,0,0,0,00,00,00
63,1991,6,270691,8,12,15.9,40,1,1,2,2,2,0,20,0,80,0,0,0,0,0,1.20140,1.60206,00,40,00,160,00,00,00,00,00,0,0,0,0,00,00,00
8,1991,6,230691,8,12,19.9,94,2,2,3,3,2,0,0,0,0,0,0,0,100,0,1.29885,1.97313,00,00,00,00,00,00,00,200,00,0,0,0,0,00,00,00
9,1991,6,230691,8,12,16.0,43,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.20412,1.63347,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
10,1991,6,230691,8,12,24.3,175,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.38561,2.24304,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
11,1991,6,230691,8,12,17.8,52,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.25042,1.71600,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
12,1991,6,230691,8,12,26.2,190,2,2,3,3,1,0,100,0,0,0,0,0,0,0,1.41830,2.27875,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
13,1991,6,230691,8,12,18.4,62,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.26482,1.79239,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
14,1991,6,230691,8,12,17.7,58,2,1,2,2,1,0,0,0,0,0,0,0,100,0,1.24797,1.76343,00,00,00,00,00,00,00,100,00,0,0,0,0,00,00,00
15,1991,6,230691,8,12,18.8,70,1,1,2,2,2,0,10,0,0,0,0,0,90,0,1.27416,1.84510,00,20,00,00,00,00,00,180,00,0,0,0,0,00,00,00
16,1991,6,230691,8,12,19.2,70,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.28330,1.84510,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
17,1991,6,230691,8,12,15.7,36,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.19590,1.55630,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
18,1991,6,230691,8,12,27.2,240,1,2,3,3,1,0,0,0,0,0,0,0,100,0,1.43457,2.38021,00,00,00,00,00,00,00,100,00,0,0,0,0,00,00,00
19,1991,6,230691,8,12,19.5,76,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.29003,1.88081,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
20,1991,6,230691,8,12,18.4,62,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.26482,1.79239,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
1,1991,6,230691,7,11,24.1,160,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1.38202,2.20412,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
2,1991,6,230691,7,11,23.5,135,2,1,3,3,1,0,100,0,0,0,0,0,0,0,1.37107,2.13033,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
3,1991,6,230691,7,11,22.5,116,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.35218,2.06446,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
4,1991,6,230691,7,11,21.5,100,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1.33244,2.00000,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
5,1991,6,230691,7,11,22.0,106,1,1,3,3,1,0,0,0,0,0,0,0,100,0,1.34242,2.02531,00,00,00,00,00,00,00,100,00,0,0,0,0,00,00,00
6,1991,6,230691,7,11,26.0,185,2,2,3,3,1,0,100,0,0,0,0,0,0,0,1.41497,2.26717,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
7,1991,6,230691,7,11,24.8,155,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.39445,2.19033,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
1,1991,9,110991,2,2,18.7,68,1,1,1,1,3,0,0,0,95,0,5,0,0,0,1.27184,1.83251,00,00,00,285,00,15,00,00,00,0,0,0,0,00,00,00
2,1991,9,110991,2,2,19.5,80,1,1,1,1,3,0,0,0,95,0,0,0,0,5,1.29003,1.90309,00,00,00,285,00,00,00,00,15,0,0,0,0,00,00,00
3,1991,9,110991,2,2,17.6,56,2,1,1,1,3,0,20,0,50,0,30,0,0,0,1.24551,1.74819,00,60,00,150,00,90,00,00,00,0,0,0,0,00,00,00
4,1991,9,110991,2,2,18.5,74,2,1,1,1,4,0,30,0,60,0,10,0,0,0,1.26717,1.86923,00,120,00,240,00,40,00,00,00,0,0,0,0,00,00,00
5,1991,9,110991,2,2,15.5,38,1,1,1,1,5,0,0,10,5,0,85,0,0,0,1.19033,1.57978,00,00,50,25,00,425,00,00,00,0,0,0,0,00,00,00
6,1991,9,110991,2,2,16.1,46,1,1,1,1,5,0,0,80,0,0,80,0,0,0,1.20683,1.66276,00,00,400,00,00,400,00,00,00,0,0,0,0,00,00,00
7,1991,9,110991,2,2,24.4,126,1,1,2,2,5,0,0,0,95,0,5,0,0,0,1.38739,2.10037,00,00,00,475,00,25,00,00,00,0,0,0,0,00,00,00
8,1991,9,110991,2,2,21.4,106,2,1,1,1,3,0,0,100,0,0,0,0,0,0,1.33041,2.02531,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
9,1991,9,110991,2,2,24.5,185,2,1,4,4,2,0,0,0,100,0,0,0,0,0,1.38917,2.26717,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
10,1991,9,110991,2,2,21.5,96,2,1,1,1,3,0,0,0,100,0,0,0,0,0,1.33244,1.98227,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
11,1991,9,110991,2,2,21.1,104,1,2,1,1,3,0,0,10,50,0,40,0,0,0,1.32428,2.01703,00,00,30,150,00,120,00,00,00,0,0,0,0,00,00,00
12,1991,9,110991,2,2,22.9,120,1,1,1,1,2,0,0,0,100,0,0,0,0,0,1.35984,2.07918,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
13,1991,9,110991,2,2,22.0,130,2,2,1,1,3,0,0,100,0,0,0,0,0,0,1.34242,2.11394,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
14,1991,9,110991,2,2,21.5,112,1,1,1,1,4,0,0,0,100,0,0,0,0,0,1.33244,2.04922,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
